week,visibility,seed,n_readers,n_nonreaders,reading_rate,nonreading_rate,visibility_condition
4,0.5,67,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,67,27,3,0.9,0.1,low
6,0.5,67,27,3,0.9,0.1,low
7,0.5,67,25,5,0.8333333333333334,0.16666666666666666,low
8,0.5,67,24,6,0.8,0.2,low
9,0.5,67,22,8,0.7333333333333333,0.26666666666666666,low
10,0.5,67,21,9,0.7,0.3,low
11,0.5,67,21,9,0.7,0.3,low
12,0.5,67,20,10,0.6666666666666666,0.3333333333333333,low
13,0.5,67,18,12,0.6,0.4,low
14,0.5,67,17,13,0.5666666666666667,0.43333333333333335,low
15,0.5,67,12,18,0.4,0.6,low
16,0.5,67,11,19,0.36666666666666664,0.6333333333333333,low
17,0.5,67,11,19,0.36666666666666664,0.6333333333333333,low
18,0.5,67,5,25,0.16666666666666666,0.8333333333333334,low
19,0.5,67,2,28,0.06666666666666667,0.9333333333333333,low
20,0.5,67,2,28,0.06666666666666667,0.9333333333333333,low
1,0.5,68,30,0,1.0,0.0,low
2,0.5,68,30,0,1.0,0.0,low
3,0.5,68,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,68,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,68,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,68,24,6,0.8,0.2,low
7,0.5,68,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,68,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,68,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,68,14,16,0.4666666666666667,0.5333333333333333,low
11,0.5,68,13,17,0.43333333333333335,0.5666666666666667,low
12,0.5,68,10,20,0.3333333333333333,0.6666666666666666,low
13,0.5,68,5,25,0.16666666666666666,0.8333333333333334,low
14,0.5,68,2,28,0.06666666666666667,0.9333333333333333,low
15,0.5,68,1,29,0.03333333333333333,0.9666666666666667,low
16,0.5,68,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,68,0,30,0.0,1.0,low
18,0.5,68,0,30,0.0,1.0,low
19,0.5,68,0,30,0.0,1.0,low
20,0.5,68,0,30,0.0,1.0,low
1,0.5,69,30,0,1.0,0.0,low
2,0.5,69,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,69,27,3,0.9,0.1,low
4,0.5,69,23,7,0.7666666666666667,0.23333333333333334,low
5,0.5,69,21,9,0.7,0.3,low
6,0.5,69,21,9,0.7,0.3,low
7,0.5,69,21,9,0.7,0.3,low
8,0.5,69,21,9,0.7,0.3,low
9,0.5,69,21,9,0.7,0.3,low
10,0.5,69,21,9,0.7,0.3,low
11,0.5,69,16,14,0.5333333333333333,0.4666666666666667,low
12,0.5,69,15,15,0.5,0.5,low
13,0.5,69,13,17,0.43333333333333335,0.5666666666666667,low
14,0.5,69,11,19,0.36666666666666664,0.6333333333333333,low
15,0.5,69,8,22,0.26666666666666666,0.7333333333333333,low
16,0.5,69,4,26,0.13333333333333333,0.8666666666666667,low
17,0.5,69,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,69,0,30,0.0,1.0,low
19,0.5,69,0,30,0.0,1.0,low
20,0.5,69,0,30,0.0,1.0,low
1,0.5,70,30,0,1.0,0.0,low
2,0.5,70,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,70,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,70,27,3,0.9,0.1,low
5,0.5,70,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,70,21,9,0.7,0.3,low
7,0.5,70,18,12,0.6,0.4,low
8,0.5,70,14,16,0.4666666666666667,0.5333333333333333,low
9,0.5,70,11,19,0.36666666666666664,0.6333333333333333,low
10,0.5,70,9,21,0.3,0.7,low
11,0.5,70,6,24,0.2,0.8,low
12,0.5,70,5,25,0.16666666666666666,0.8333333333333334,low
13,0.5,70,2,28,0.06666666666666667,0.9333333333333333,low
14,0.5,70,0,30,0.0,1.0,low
15,0.5,70,0,30,0.0,1.0,low
16,0.5,70,0,30,0.0,1.0,low
17,0.5,70,0,30,0.0,1.0,low
18,0.5,70,0,30,0.0,1.0,low
19,0.5,70,0,30,0.0,1.0,low
20,0.5,70,0,30,0.0,1.0,low
1,0.5,71,30,0,1.0,0.0,low
2,0.5,71,30,0,1.0,0.0,low
3,0.5,71,27,3,0.9,0.1,low
4,0.5,71,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,71,21,9,0.7,0.3,low
6,0.5,71,20,10,0.6666666666666666,0.3333333333333333,low
7,0.5,71,18,12,0.6,0.4,low
8,0.5,71,16,14,0.5333333333333333,0.4666666666666667,low
9,0.5,71,13,17,0.43333333333333335,0.5666666666666667,low
10,0.5,71,8,22,0.26666666666666666,0.7333333333333333,low
11,0.5,71,4,26,0.13333333333333333,0.8666666666666667,low
12,0.5,71,3,27,0.1,0.9,low
13,0.5,71,2,28,0.06666666666666667,0.9333333333333333,low
14,0.5,71,2,28,0.06666666666666667,0.9333333333333333,low
15,0.5,71,0,30,0.0,1.0,low
16,0.5,71,0,30,0.0,1.0,low
17,0.5,71,0,30,0.0,1.0,low
18,0.5,71,0,30,0.0,1.0,low
19,0.5,71,0,30,0.0,1.0,low
20,0.5,71,0,30,0.0,1.0,low
1,0.5,72,30,0,1.0,0.0,low
2,0.5,72,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,72,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,72,27,3,0.9,0.1,low
5,0.5,72,24,6,0.8,0.2,low
6,0.5,72,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,72,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,72,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,72,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,72,18,12,0.6,0.4,low
11,0.5,72,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,72,15,15,0.5,0.5,low
13,0.5,72,10,20,0.3333333333333333,0.6666666666666666,low
14,0.5,72,7,23,0.23333333333333334,0.7666666666666667,low
15,0.5,72,6,24,0.2,0.8,low
16,0.5,72,3,27,0.1,0.9,low
17,0.5,72,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,72,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,72,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,72,0,30,0.0,1.0,low
1,0.5,73,30,0,1.0,0.0,low
2,0.5,73,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,73,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,73,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,73,24,6,0.8,0.2,low
6,0.5,73,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,73,18,12,0.6,0.4,low
8,0.5,73,16,14,0.5333333333333333,0.4666666666666667,low
9,0.5,73,12,18,0.4,0.6,low
10,0.5,73,10,20,0.3333333333333333,0.6666666666666666,low
11,0.5,73,8,22,0.26666666666666666,0.7333333333333333,low
12,0.5,73,7,23,0.23333333333333334,0.7666666666666667,low
13,0.5,73,5,25,0.16666666666666666,0.8333333333333334,low
14,0.5,73,3,27,0.1,0.9,low
15,0.5,73,2,28,0.06666666666666667,0.9333333333333333,low
16,0.5,73,2,28,0.06666666666666667,0.9333333333333333,low
17,0.5,73,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,73,0,30,0.0,1.0,low
19,0.5,73,0,30,0.0,1.0,low
20,0.5,73,0,30,0.0,1.0,low
1,0.5,74,30,0,1.0,0.0,low
2,0.5,74,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,74,27,3,0.9,0.1,low
4,0.5,74,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,74,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,74,19,11,0.6333333333333333,0.36666666666666664,low
7,0.5,74,17,13,0.5666666666666667,0.43333333333333335,low
8,0.5,74,16,14,0.5333333333333333,0.4666666666666667,low
9,0.5,74,13,17,0.43333333333333335,0.5666666666666667,low
10,0.5,74,10,20,0.3333333333333333,0.6666666666666666,low
11,0.5,74,9,21,0.3,0.7,low
12,0.5,74,7,23,0.23333333333333334,0.7666666666666667,low
13,0.5,74,5,25,0.16666666666666666,0.8333333333333334,low
14,0.5,74,3,27,0.1,0.9,low
15,0.5,74,1,29,0.03333333333333333,0.9666666666666667,low
16,0.5,74,0,30,0.0,1.0,low
17,0.5,74,0,30,0.0,1.0,low
18,0.5,74,0,30,0.0,1.0,low
19,0.5,74,0,30,0.0,1.0,low
20,0.5,74,0,30,0.0,1.0,low
1,0.5,75,30,0,1.0,0.0,low
2,0.5,75,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,75,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,75,29,1,0.9666666666666667,0.03333333333333333,low
5,0.5,75,28,2,0.9333333333333333,0.06666666666666667,low
6,0.5,75,26,4,0.8666666666666667,0.13333333333333333,low
7,0.5,75,26,4,0.8666666666666667,0.13333333333333333,low
8,0.5,75,26,4,0.8666666666666667,0.13333333333333333,low
9,0.5,75,24,6,0.8,0.2,low
10,0.5,75,24,6,0.8,0.2,low
11,0.5,75,22,8,0.7333333333333333,0.26666666666666666,low
12,0.5,75,21,9,0.7,0.3,low
13,0.5,75,19,11,0.6333333333333333,0.36666666666666664,low
14,0.5,75,17,13,0.5666666666666667,0.43333333333333335,low
15,0.5,75,15,15,0.5,0.5,low
16,0.5,75,11,19,0.36666666666666664,0.6333333333333333,low
17,0.5,75,9,21,0.3,0.7,low
18,0.5,75,8,22,0.26666666666666666,0.7333333333333333,low
19,0.5,75,5,25,0.16666666666666666,0.8333333333333334,low
20,0.5,75,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,76,30,0,1.0,0.0,low
2,0.5,76,30,0,1.0,0.0,low
3,0.5,76,30,0,1.0,0.0,low
4,0.5,76,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,76,26,4,0.8666666666666667,0.13333333333333333,low
6,0.5,76,25,5,0.8333333333333334,0.16666666666666666,low
7,0.5,76,25,5,0.8333333333333334,0.16666666666666666,low
8,0.5,76,25,5,0.8333333333333334,0.16666666666666666,low
9,0.5,76,24,6,0.8,0.2,low
10,0.5,76,24,6,0.8,0.2,low
11,0.5,76,23,7,0.7666666666666667,0.23333333333333334,low
12,0.5,76,22,8,0.7333333333333333,0.26666666666666666,low
13,0.5,76,19,11,0.6333333333333333,0.36666666666666664,low
14,0.5,76,19,11,0.6333333333333333,0.36666666666666664,low
15,0.5,76,18,12,0.6,0.4,low
16,0.5,76,18,12,0.6,0.4,low
17,0.5,76,17,13,0.5666666666666667,0.43333333333333335,low
18,0.5,76,16,14,0.5333333333333333,0.4666666666666667,low
19,0.5,76,12,18,0.4,0.6,low
20,0.5,76,8,22,0.26666666666666666,0.7333333333333333,low
1,0.5,77,30,0,1.0,0.0,low
2,0.5,77,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,77,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,77,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,77,21,9,0.7,0.3,low
6,0.5,77,19,11,0.6333333333333333,0.36666666666666664,low
7,0.5,77,17,13,0.5666666666666667,0.43333333333333335,low
8,0.5,77,15,15,0.5,0.5,low
9,0.5,77,15,15,0.5,0.5,low
10,0.5,77,12,18,0.4,0.6,low
11,0.5,77,8,22,0.26666666666666666,0.7333333333333333,low
12,0.5,77,7,23,0.23333333333333334,0.7666666666666667,low
13,0.5,77,3,27,0.1,0.9,low
14,0.5,77,1,29,0.03333333333333333,0.9666666666666667,low
15,0.5,77,0,30,0.0,1.0,low
16,0.5,77,0,30,0.0,1.0,low
17,0.5,77,0,30,0.0,1.0,low
18,0.5,77,0,30,0.0,1.0,low
19,0.5,77,0,30,0.0,1.0,low
20,0.5,77,0,30,0.0,1.0,low
1,0.5,78,30,0,1.0,0.0,low
2,0.5,78,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,78,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,78,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,78,27,3,0.9,0.1,low
6,0.5,78,26,4,0.8666666666666667,0.13333333333333333,low
7,0.5,78,23,7,0.7666666666666667,0.23333333333333334,low
8,0.5,78,21,9,0.7,0.3,low
9,0.5,78,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,78,18,12,0.6,0.4,low
11,0.5,78,16,14,0.5333333333333333,0.4666666666666667,low
12,0.5,78,13,17,0.43333333333333335,0.5666666666666667,low
13,0.5,78,10,20,0.3333333333333333,0.6666666666666666,low
14,0.5,78,8,22,0.26666666666666666,0.7333333333333333,low
15,0.5,78,5,25,0.16666666666666666,0.8333333333333334,low
16,0.5,78,4,26,0.13333333333333333,0.8666666666666667,low
17,0.5,78,0,30,0.0,1.0,low
18,0.5,78,0,30,0.0,1.0,low
19,0.5,78,0,30,0.0,1.0,low
20,0.5,78,0,30,0.0,1.0,low
1,0.5,79,30,0,1.0,0.0,low
2,0.5,79,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,79,23,7,0.7666666666666667,0.23333333333333334,low
4,0.5,79,22,8,0.7333333333333333,0.26666666666666666,low
5,0.5,79,19,11,0.6333333333333333,0.36666666666666664,low
6,0.5,79,18,12,0.6,0.4,low
7,0.5,79,17,13,0.5666666666666667,0.43333333333333335,low
8,0.5,79,14,16,0.4666666666666667,0.5333333333333333,low
9,0.5,79,12,18,0.4,0.6,low
10,0.5,79,9,21,0.3,0.7,low
11,0.5,79,5,25,0.16666666666666666,0.8333333333333334,low
12,0.5,79,3,27,0.1,0.9,low
13,0.5,79,2,28,0.06666666666666667,0.9333333333333333,low
14,0.5,79,0,30,0.0,1.0,low
15,0.5,79,0,30,0.0,1.0,low
16,0.5,79,0,30,0.0,1.0,low
17,0.5,79,0,30,0.0,1.0,low
18,0.5,79,0,30,0.0,1.0,low
19,0.5,79,0,30,0.0,1.0,low
20,0.5,79,0,30,0.0,1.0,low
1,0.5,80,30,0,1.0,0.0,low
2,0.5,80,30,0,1.0,0.0,low
3,0.5,80,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,80,24,6,0.8,0.2,low
5,0.5,80,24,6,0.8,0.2,low
6,0.5,80,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,80,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,80,16,14,0.5333333333333333,0.4666666666666667,low
9,0.5,80,15,15,0.5,0.5,low
10,0.5,80,10,20,0.3333333333333333,0.6666666666666666,low
11,0.5,80,7,23,0.23333333333333334,0.7666666666666667,low
12,0.5,80,4,26,0.13333333333333333,0.8666666666666667,low
13,0.5,80,1,29,0.03333333333333333,0.9666666666666667,low
14,0.5,80,0,30,0.0,1.0,low
15,0.5,80,0,30,0.0,1.0,low
16,0.5,80,0,30,0.0,1.0,low
17,0.5,80,0,30,0.0,1.0,low
18,0.5,80,0,30,0.0,1.0,low
19,0.5,80,0,30,0.0,1.0,low
20,0.5,80,0,30,0.0,1.0,low
1,0.5,81,30,0,1.0,0.0,low
2,0.5,81,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,81,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,81,23,7,0.7666666666666667,0.23333333333333334,low
5,0.5,81,20,10,0.6666666666666666,0.3333333333333333,low
6,0.5,81,17,13,0.5666666666666667,0.43333333333333335,low
7,0.5,81,12,18,0.4,0.6,low
8,0.5,81,10,20,0.3333333333333333,0.6666666666666666,low
9,0.5,81,6,24,0.2,0.8,low
10,0.5,81,1,29,0.03333333333333333,0.9666666666666667,low
11,0.5,81,0,30,0.0,1.0,low
12,0.5,81,0,30,0.0,1.0,low
13,0.5,81,0,30,0.0,1.0,low
14,0.5,81,0,30,0.0,1.0,low
15,0.5,81,0,30,0.0,1.0,low
16,0.5,81,0,30,0.0,1.0,low
17,0.5,81,0,30,0.0,1.0,low
18,0.5,81,0,30,0.0,1.0,low
19,0.5,81,0,30,0.0,1.0,low
20,0.5,81,0,30,0.0,1.0,low
1,0.5,82,30,0,1.0,0.0,low
2,0.5,82,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,82,27,3,0.9,0.1,low
4,0.5,82,27,3,0.9,0.1,low
5,0.5,82,27,3,0.9,0.1,low
6,0.5,82,24,6,0.8,0.2,low
7,0.5,82,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,82,21,9,0.7,0.3,low
9,0.5,82,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,82,20,10,0.6666666666666666,0.3333333333333333,low
11,0.5,82,20,10,0.6666666666666666,0.3333333333333333,low
12,0.5,82,17,13,0.5666666666666667,0.43333333333333335,low
13,0.5,82,15,15,0.5,0.5,low
14,0.5,82,14,16,0.4666666666666667,0.5333333333333333,low
15,0.5,82,14,16,0.4666666666666667,0.5333333333333333,low
16,0.5,82,11,19,0.36666666666666664,0.6333333333333333,low
17,0.5,82,9,21,0.3,0.7,low
18,0.5,82,8,22,0.26666666666666666,0.7333333333333333,low
19,0.5,82,3,27,0.1,0.9,low
20,0.5,82,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,83,30,0,1.0,0.0,low
2,0.5,83,27,3,0.9,0.1,low
3,0.5,83,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,83,24,6,0.8,0.2,low
5,0.5,83,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,83,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,83,21,9,0.7,0.3,low
8,0.5,83,18,12,0.6,0.4,low
9,0.5,83,17,13,0.5666666666666667,0.43333333333333335,low
10,0.5,83,13,17,0.43333333333333335,0.5666666666666667,low
11,0.5,83,11,19,0.36666666666666664,0.6333333333333333,low
12,0.5,83,8,22,0.26666666666666666,0.7333333333333333,low
13,0.5,83,4,26,0.13333333333333333,0.8666666666666667,low
14,0.5,83,3,27,0.1,0.9,low
15,0.5,83,3,27,0.1,0.9,low
16,0.5,83,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,83,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,83,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,83,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,83,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,84,30,0,1.0,0.0,low
2,0.5,84,30,0,1.0,0.0,low
3,0.5,84,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,84,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,84,24,6,0.8,0.2,low
6,0.5,84,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,84,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,84,21,9,0.7,0.3,low
9,0.5,84,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,84,18,12,0.6,0.4,low
11,0.5,84,18,12,0.6,0.4,low
12,0.5,84,16,14,0.5333333333333333,0.4666666666666667,low
13,0.5,84,13,17,0.43333333333333335,0.5666666666666667,low
14,0.5,84,9,21,0.3,0.7,low
15,0.5,84,5,25,0.16666666666666666,0.8333333333333334,low
16,0.5,84,4,26,0.13333333333333333,0.8666666666666667,low
17,0.5,84,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,84,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,84,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,84,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,85,30,0,1.0,0.0,low
2,0.5,85,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,85,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,85,29,1,0.9666666666666667,0.03333333333333333,low
5,0.5,85,28,2,0.9333333333333333,0.06666666666666667,low
6,0.5,85,27,3,0.9,0.1,low
7,0.5,85,26,4,0.8666666666666667,0.13333333333333333,low
8,0.5,85,24,6,0.8,0.2,low
9,0.5,85,24,6,0.8,0.2,low
10,0.5,85,24,6,0.8,0.2,low
11,0.5,85,21,9,0.7,0.3,low
12,0.5,85,20,10,0.6666666666666666,0.3333333333333333,low
13,0.5,85,16,14,0.5333333333333333,0.4666666666666667,low
14,0.5,85,15,15,0.5,0.5,low
15,0.5,85,14,16,0.4666666666666667,0.5333333333333333,low
16,0.5,85,11,19,0.36666666666666664,0.6333333333333333,low
17,0.5,85,9,21,0.3,0.7,low
18,0.5,85,4,26,0.13333333333333333,0.8666666666666667,low
19,0.5,85,0,30,0.0,1.0,low
20,0.5,85,0,30,0.0,1.0,low
1,0.5,86,30,0,1.0,0.0,low
2,0.5,86,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,86,27,3,0.9,0.1,low
4,0.5,86,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,86,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,86,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,86,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,86,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,86,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,86,16,14,0.5333333333333333,0.4666666666666667,low
11,0.5,86,15,15,0.5,0.5,low
12,0.5,86,13,17,0.43333333333333335,0.5666666666666667,low
13,0.5,86,12,18,0.4,0.6,low
14,0.5,86,8,22,0.26666666666666666,0.7333333333333333,low
15,0.5,86,7,23,0.23333333333333334,0.7666666666666667,low
16,0.5,86,4,26,0.13333333333333333,0.8666666666666667,low
17,0.5,86,3,27,0.1,0.9,low
18,0.5,86,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,86,0,30,0.0,1.0,low
20,0.5,86,0,30,0.0,1.0,low
1,0.5,87,30,0,1.0,0.0,low
2,0.5,87,25,5,0.8333333333333334,0.16666666666666666,low
3,0.5,87,23,7,0.7666666666666667,0.23333333333333334,low
4,0.5,87,22,8,0.7333333333333333,0.26666666666666666,low
5,0.5,87,20,10,0.6666666666666666,0.3333333333333333,low
6,0.5,87,19,11,0.6333333333333333,0.36666666666666664,low
7,0.5,87,18,12,0.6,0.4,low
8,0.5,87,14,16,0.4666666666666667,0.5333333333333333,low
9,0.5,87,12,18,0.4,0.6,low
10,0.5,87,11,19,0.36666666666666664,0.6333333333333333,low
11,0.5,87,8,22,0.26666666666666666,0.7333333333333333,low
12,0.5,87,3,27,0.1,0.9,low
13,0.5,87,1,29,0.03333333333333333,0.9666666666666667,low
14,0.5,87,1,29,0.03333333333333333,0.9666666666666667,low
15,0.5,87,0,30,0.0,1.0,low
16,0.5,87,0,30,0.0,1.0,low
17,0.5,87,0,30,0.0,1.0,low
18,0.5,87,0,30,0.0,1.0,low
19,0.5,87,0,30,0.0,1.0,low
20,0.5,87,0,30,0.0,1.0,low
1,0.5,88,30,0,1.0,0.0,low
2,0.5,88,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,88,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,88,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,88,28,2,0.9333333333333333,0.06666666666666667,low
6,0.5,88,27,3,0.9,0.1,low
7,0.5,88,26,4,0.8666666666666667,0.13333333333333333,low
8,0.5,88,23,7,0.7666666666666667,0.23333333333333334,low
9,0.5,88,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,88,20,10,0.6666666666666666,0.3333333333333333,low
11,0.5,88,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,88,15,15,0.5,0.5,low
13,0.5,88,13,17,0.43333333333333335,0.5666666666666667,low
14,0.5,88,10,20,0.3333333333333333,0.6666666666666666,low
15,0.5,88,5,25,0.16666666666666666,0.8333333333333334,low
16,0.5,88,3,27,0.1,0.9,low
17,0.5,88,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,88,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,88,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,88,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,89,30,0,1.0,0.0,low
2,0.5,89,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,89,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,89,23,7,0.7666666666666667,0.23333333333333334,low
5,0.5,89,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,89,22,8,0.7333333333333333,0.26666666666666666,low
7,0.5,89,19,11,0.6333333333333333,0.36666666666666664,low
8,0.5,89,17,13,0.5666666666666667,0.43333333333333335,low
9,0.5,89,16,14,0.5333333333333333,0.4666666666666667,low
10,0.5,89,15,15,0.5,0.5,low
11,0.5,89,15,15,0.5,0.5,low
12,0.5,89,11,19,0.36666666666666664,0.6333333333333333,low
13,0.5,89,8,22,0.26666666666666666,0.7333333333333333,low
14,0.5,89,4,26,0.13333333333333333,0.8666666666666667,low
15,0.5,89,4,26,0.13333333333333333,0.8666666666666667,low
16,0.5,89,0,30,0.0,1.0,low
17,0.5,89,0,30,0.0,1.0,low
18,0.5,89,0,30,0.0,1.0,low
19,0.5,89,0,30,0.0,1.0,low
20,0.5,89,0,30,0.0,1.0,low
1,0.5,90,30,0,1.0,0.0,low
2,0.5,90,27,3,0.9,0.1,low
3,0.5,90,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,90,23,7,0.7666666666666667,0.23333333333333334,low
5,0.5,90,21,9,0.7,0.3,low
6,0.5,90,20,10,0.6666666666666666,0.3333333333333333,low
7,0.5,90,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,90,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,90,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,90,18,12,0.6,0.4,low
11,0.5,90,16,14,0.5333333333333333,0.4666666666666667,low
12,0.5,90,15,15,0.5,0.5,low
13,0.5,90,13,17,0.43333333333333335,0.5666666666666667,low
14,0.5,90,10,20,0.3333333333333333,0.6666666666666666,low
15,0.5,90,8,22,0.26666666666666666,0.7333333333333333,low
16,0.5,90,2,28,0.06666666666666667,0.9333333333333333,low
17,0.5,90,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,90,0,30,0.0,1.0,low
19,0.5,90,0,30,0.0,1.0,low
20,0.5,90,0,30,0.0,1.0,low
1,0.5,91,30,0,1.0,0.0,low
2,0.5,91,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,91,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,91,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,91,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,91,21,9,0.7,0.3,low
7,0.5,91,19,11,0.6333333333333333,0.36666666666666664,low
8,0.5,91,14,16,0.4666666666666667,0.5333333333333333,low
9,0.5,91,13,17,0.43333333333333335,0.5666666666666667,low
10,0.5,91,12,18,0.4,0.6,low
11,0.5,91,10,20,0.3333333333333333,0.6666666666666666,low
12,0.5,91,9,21,0.3,0.7,low
13,0.5,91,5,25,0.16666666666666666,0.8333333333333334,low
14,0.5,91,3,27,0.1,0.9,low
15,0.5,91,0,30,0.0,1.0,low
16,0.5,91,0,30,0.0,1.0,low
17,0.5,91,0,30,0.0,1.0,low
18,0.5,91,0,30,0.0,1.0,low
19,0.5,91,0,30,0.0,1.0,low
20,0.5,91,0,30,0.0,1.0,low
1,0.5,92,30,0,1.0,0.0,low
2,0.5,92,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,92,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,92,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,92,28,2,0.9333333333333333,0.06666666666666667,low
6,0.5,92,27,3,0.9,0.1,low
7,0.5,92,26,4,0.8666666666666667,0.13333333333333333,low
8,0.5,92,25,5,0.8333333333333334,0.16666666666666666,low
9,0.5,92,25,5,0.8333333333333334,0.16666666666666666,low
10,0.5,92,23,7,0.7666666666666667,0.23333333333333334,low
11,0.5,92,21,9,0.7,0.3,low
